#{"t_start": 1741225153.7852576, "env_id": "None"}
r,l,t
-107.520454,17,194.712801
-99.568436,13,194.712821
-93.72604,24,194.743808
-106.08184,6,194.79054
-105.86164,9,194.790559
-101.04716,29,194.803618
-98.74221,20,194.81695
-94.02337,18,194.869144
-103.38377,14,194.882257
-84.05827,30,194.882277
-104.32671,8,194.899093
-102.27654,8,194.912086
-110.81828,16,194.938547
-96.77341,17,194.952136
-102.12094,17,195.020396
-89.040474,21,195.033721
-103.67939,3,195.060453
-113.6379,20,195.087928
-103.00343,11,195.087948
-104.68493,11,195.101211
-100.30151,7,195.132026
-98.53665,18,195.132046
-103.99585,4,195.145277
-94.73057,20,195.159333
-93.64451,21,195.185795
-97.08395,24,195.198301
-107.367325,6,195.211202
-104.888535,10,195.228096
-102.4397,10,195.241469
-106.41482,7,195.241488
-103.87155,4,195.267331
-123.415596,27,195.280744
-105.916824,6,195.280763
-101.8519,9,195.280768
-94.01807,11,195.373307
-102.46618,10,195.373328
-96.91762,12,195.441093
-100.71356,28,195.441115
-103.12504,23,195.493385
-100.48122,17,195.508279
-100.17347,20,195.540474
-100.95949,20,195.553593
-90.946,25,195.579343
-95.90287,34,195.593131
-88.798004,16,195.593149
-122.0909,20,195.647607
-114.620636,18,195.687151
-96.763695,14,195.701172
-104.136925,8,195.701192
-103.049774,5,195.769561
-101.13647,14,195.769582
-95.38726,13,195.769588
-93.39459,18,195.782093
-90.418144,27,195.808722
-107.014725,8,195.808742
-99.50295,18,195.892008
-103.263664,11,195.933384
-105.83228,4,195.946776
-102.1198,11,195.963901
-99.44732,17,196.004746
-90.56561,18,196.018758
-106.92991,26,196.046213
-98.3203,17,196.046232
-102.99335,5,196.114357
-123.55523,42,196.127997
-81.93972,19,196.197984
-80.257996,19,196.265234
-95.19438,13,196.296941
-93.37821,25,196.310185
-119.00271,39,196.310205
-104.58332,26,196.310211
-84.37042,59,196.310215
-104.87454,3,196.349088
-110.70375,24,196.376114
-114.451584,20,196.408284
-95.25987,28,196.408305
-109.627106,17,196.435313
-106.345276,12,196.461684
-117.50862,11,196.50586
-108.63247,18,196.567594
-89.16771,21,196.612451
-103.14746,25,196.624958
-112.06247,17,196.652306
-109.58891,24,196.652325
-105.47655,14,196.668217
-103.33608,4,196.668236
-86.10458,19,196.681713
-111.36417,18,196.695964
-91.788246,18,196.766354
-95.56082,17,196.814233
-102.56982,10,196.814256
-105.966965,12,196.829643
-107.517685,5,196.893267
-109.0224,15,196.909016
-104.900955,7,196.928175
-89.16675,15,196.928198
-105.586105,4,196.983924
-119.19178,26,197.040698
-99.558784,27,197.066178
-89.768906,22,197.092589
-108.4246,13,197.10598
-90.12285,20,197.119755
-106.50397,18,197.161075
-98.80681,10,197.174631
-116.032936,58,197.213411
-107.48332,10,197.2575
-106.02722,9,197.286033
-117.54598,29,197.299299
-96.494934,19,197.326079
-101.33054,25,197.326098
-100.2679,8,197.326104
-87.43355,18,197.341484
-103.74363,18,197.354412
-100.374794,19,197.438229
-106.01708,8,197.438247
-85.42861,58,197.451674
-89.75897,18,197.503216
-104.796104,17,197.516913
-94.90234,19,197.559458
-114.23046,17,197.585697
-89.357346,18,197.585717
-93.62473,17,197.668147
-133.51385,20,197.707466
-106.61432,30,197.73542
-88.318634,24,197.779416
-88.86667,20,197.779436
-89.710205,16,197.779444
-105.23883,6,197.792834
-113.82881,17,197.819715
-99.27744,24,197.844897
-97.10753,21,197.875117
-95.597855,17,197.90089
-106.07924,4,197.952589
-108.10344,18,198.022811
-132.21786,52,198.037244
-105.96988,13,198.051835
-117.144806,21,198.087126
-99.15598,23,198.102765
-105.57446,5,198.132339
-98.40232,9,198.15837
-107.735214,8,198.158389
-87.10202,24,198.158395
-114.15483,22,198.158399
-111.632935,9,198.213154
-109.51441,27,198.335748
-127.53466,14,198.349028
-103.64325,15,198.361966
-69.56292,43,198.375298
-103.85117,16,198.375316
-92.3429,20,198.404765
-105.55029,6,198.457838
-95.57438,22,198.457859
-111.336975,14,198.549399
-93.51067,25,198.549419
-111.49558,18,198.575011
-96.75374,18,198.590671
-106.52966,5,198.616963
-86.28595,17,198.630584
-93.819984,20,198.643507
-103.71869,8,198.699382
-105.17966,9,198.699401
-92.93128,19,198.712788
-104.40831,7,198.712806
-111.38389,15,198.752769
-93.99364,23,198.765217
-112.79692,9,198.822576
-104.710434,10,198.848219
-102.730675,18,198.886887
-93.160164,14,198.957776
-113.32004,12,198.983376
-109.17505,11,199.03928
-108.00918,8,199.06849
-103.1928,26,199.068509
-102.23007,28,199.082069
-91.81116,17,199.082088
-123.7469,34,199.096483
-127.19901,75,199.128378
-112.138885,28,199.141433
-115.31407,10,199.237211
-107.30306,12,199.237232
-119.14635,14,199.266187
-99.45125,20,199.266206
-99.30864,12,199.292396
-116.84221,15,199.292414
-105.24216,11,199.29242
-103.90836,22,199.344932
-106.46034,4,199.344951
-108.92917,6,199.424927
-107.575935,15,199.442055
-117.48719,15,199.468276
-87.31746,17,199.519978
-108.43787,17,199.519998
-107.464836,7,199.533303
-87.86594,23,199.577385
-92.82938,17,199.577404
-125.94985,30,199.642024
-108.892715,13,199.642044
-97.618546,12,199.684811
-110.344475,9,199.697637
-97.90241,16,199.736335
-109.42428,19,199.793322
-98.70415,18,199.821639
-105.44808,11,199.848148
-89.63135,20,199.955245
-113.357185,17,199.9681
-115.00868,29,200.034312
-101.54427,30,200.048579
-97.16423,21,200.078982
-65.4819,174,200.117422
-104.92519,24,200.143305
-103.060524,9,200.156682
-109.13594,23,200.1567
-109.57229,82,200.201402
-94.42507,20,200.241678
-107.42984,23,200.267042
-81.70784,16,200.267061
-105.096344,7,200.295434
-123.23853,67,200.334752
-106.99217,7,200.359826
-92.15657,16,200.372744
-117.86338,18,200.387634
-91.924866,13,200.418906
-102.406784,9,200.418926
-105.16501,11,200.418932
-109.97684,21,200.446198
-91.17656,28,200.459824
-105.50019,26,200.472813
-101.04872,11,200.529766
-105.15504,7,200.542942
-95.53535,15,200.624375
-101.12232,21,200.624395
-111.54311,19,200.676159
-114.02407,26,200.71955
-106.5047,23,200.733766
-90.74274,28,200.772967
-116.73532,23,200.772985
-103.91298,18,200.785997
-107.90705,12,200.786016
-105.24107,13,200.799261
-101.83138,6,200.870199
-89.60024,25,200.870218
-103.19523,30,200.88333
-98.87039,8,200.883349
-110.01852,12,200.89655
-119.004906,19,200.939185
-104.898605,6,200.967345
-94.75418,14,200.967365
-104.43337,6,200.982402
-102.44959,14,200.996667
-106.58661,16,201.010838
-94.92354,21,201.010863
-103.236984,7,201.10725
-100.151436,11,201.119787
-92.45618,19,201.133396
-105.89881,4,201.175386
-97.53191,17,201.213787
-91.550125,26,201.24028
-104.7607,12,201.272437
-102.328735,22,201.272456
-97.94256,34,201.335656
-92.05179,16,201.348648
-105.26592,26,201.348668
-97.06797,8,201.348674
-113.28155,11,201.364548
-111.81428,15,201.378016
-88.02314,27,201.378036
-102.370285,35,201.417257
-103.94981,8,201.455792
-106.21871,7,201.455812
-101.917946,10,201.485474
-111.13823,9,201.498756
-101.43496,18,201.511523
-109.57481,14,201.539237
-90.77731,22,201.572186
-108.03445,6,201.572205
-101.49512,10,201.599786
-105.822784,4,201.599804
-108.5762,19,201.59981
-102.334595,11,201.612238
-100.97217,21,201.663745
-111.29097,10,201.706872
-93.81341,21,201.706891
-102.63473,8,201.706897
-111.48972,16,201.719822
-97.12552,19,201.772308
-89.7719,17,201.800833
-112.009415,17,201.840701
-99.95342,9,201.894722
-103.43772,10,201.934023
-100.53207,17,201.934042
-84.6425,26,201.948655
-94.64629,28,201.975426
-94.26788,23,201.975446
-112.94942,22,202.019988
-86.60155,23,202.020008
-98.768845,10,202.074598
-102.26053,8,202.089002
-109.50139,7,202.118746
-95.11355,20,202.118765
-106.007484,30,202.118771
-104.61392,7,202.170141
-94.35235,20,202.228342
-87.90728,24,202.228362
-85.907135,23,202.256939
-94.60262,19,202.284415
-96.021164,23,202.298436
-98.3886,15,202.327076
-114.10448,16,202.39335
-101.967384,23,202.40799
-95.794876,23,202.438318
-99.80241,11,202.45214
-101.35049,18,202.478682
-105.43217,6,202.478701
-98.003944,15,202.491312
-103.809715,20,202.505019
-114.14397,28,202.505037
-104.187515,6,202.521032
-94.4172,22,202.561039
-106.60335,5,202.574862
-99.41379,19,202.588141
-104.545456,5,202.588161
-96.65401,11,202.601347
-104.31708,8,202.614653
-102.11705,6,202.670316
-109.64664,10,202.712398
-91.30274,17,202.712418
-88.76745,17,202.712424
-96.2459,10,202.756075
-92.669586,26,202.770357
-108.830734,15,202.79803
-103.53999,6,202.798049
-103.03027,19,202.823707
-107.0489,6,202.840736
-109.35031,15,202.882573
-104.901634,21,202.896836
-99.49873,16,202.939865
-132.14618,34,202.968925
-113.02191,13,202.98317
-103.78539,22,203.022573
-104.23338,20,203.052249
-88.04396,22,203.105346
-112.38132,19,203.105366
-94.65884,13,203.119184
-98.88083,12,203.133722
-95.13024,19,203.146756
-125.71129,24,203.163224
-100.641136,19,203.163244
-98.804825,14,203.176826
-106.96724,16,203.244104
-112.141106,15,203.260146
-107.49019,10,203.260167
-96.112686,16,203.328973
-108.14345,13,203.343197
-100.7877,15,203.359373
-95.103546,17,203.400367
-99.00956,20,203.412838
-91.2305,18,203.425976
-97.880775,14,203.439549
-98.546814,7,203.495599
-112.20933,11,203.495618
-104.01298,18,203.509365
-110.49484,6,203.509385
-107.23333,29,203.509392
-99.7135,13,203.509397
-106.765526,5,203.566847
-105.17344,5,203.566888
-111.14151,24,203.594251
-105.19091,10,203.647061
-97.48463,16,203.660606
-98.473915,19,203.678402
-105.429306,18,203.761345
-85.81529,19,203.775272
-121.217514,17,203.804834
-94.784325,19,203.833707
-100.35934,14,203.873915
-114.46276,27,203.889921
-97.013,17,203.889941
-96.62027,24,203.93008
-101.76978,6,203.970254
-85.42884,22,203.970273
-110.33362,8,203.986364
-92.442604,21,204.05563
-94.66844,11,204.086472
-106.17992,21,204.099945
-107.46119,10,204.113746
-85.74243,28,204.16855
-110.30721,24,204.168571
-112.92593,10,204.252684
-90.94494,27,204.266823
-103.582535,8,204.28051
-100.07751,9,204.296143
-98.7222,22,204.297588
-98.659775,26,204.338864
-105.50578,19,204.352283
-99.56538,26,204.467052
-97.23257,19,204.539577
-90.81783,18,204.553176
-108.31477,23,204.605986
-95.84112,23,204.621886
-107.08994,27,204.635549
-96.17728,21,204.649352
-106.07534,5,204.677737
-98.1874,24,204.677758
-101.94254,11,204.690803
-100.55584,7,204.772626
-112.89084,23,204.785259
-179.97598,106,204.843506
-110.16831,17,204.857136
-98.12868,17,204.871115
-126.2614,18,204.898251
-87.27361,29,204.954521
-99.885605,6,204.954542
-113.572296,21,204.981955
-107.791466,17,205.010369
-102.44612,5,205.024517
-103.15743,29,205.082281
-88.09853,22,205.095871
-112.90643,7,205.110606
-121.76918,17,205.140884
-84.60658,24,205.197286
-102.17384,9,205.237516
-111.103584,17,205.26702
-86.334465,25,205.335708
-111.855385,28,205.354889
-98.646225,9,205.368739
-118.47646,23,205.426162
-139.68869,43,205.453177
-112.07019,18,205.453197
-97.216446,23,205.470413
-103.2283,9,205.470433
-81.74086,28,205.484166
-99.98901,22,205.583204
-104.9342,9,205.596449
-113.484886,9,205.609221
-14.645149,110,205.60924
-81.19581,20,205.653319
-84.12508,22,205.666827
-98.635376,17,205.695843
-82.810104,18,205.709588
-106.59527,20,205.709608
-100.09366,12,205.820847
-93.40782,18,205.835135
-91.02547,27,205.84862
-110.88247,18,205.862354
-95.620056,23,205.919481
-86.28767,18,205.946568
-92.924,19,205.973687
-86.96199,22,205.973706
-98.5733,22,206.01545
-117.33168,30,206.029278
-97.05391,10,206.055944
-113.0752,13,206.125849
-113.0369,28,206.236069
-111.57656,29,206.236089
-100.54464,21,206.264771
-102.8358,4,206.295082
-82.1144,25,206.323526
-105.66034,25,206.364836
-109.08352,9,206.391535
-102.82153,24,206.391554
-103.83594,20,206.409655
-128.33104,43,206.423058
-102.9727,10,206.465472
-100.96961,16,206.465492
-106.37531,4,206.756489
-100.10355,48,206.770223
-94.66106,22,206.841024
-104.44315,17,206.86889
-110.4374,44,206.882458
-106.16346,21,206.896751
-94.00088,17,206.896771
-98.814125,19,206.910048
-100.50673,23,206.953516
-84.70428,23,207.02392
-100.28985,14,207.037345
-102.76841,11,207.053077
-111.97601,8,207.066863
-97.71311,21,207.066882
-98.122795,11,207.066888
-107.031166,4,207.080711
-86.79849,15,207.09384
-102.85134,17,207.203007
-122.00093,27,207.231038
-104.62939,7,207.270343
-100.552345,24,207.328174
-106.6662,8,207.341645
-98.76222,15,207.369693
-98.75824,8,207.382973
-86.32976,18,207.396594
-106.54222,6,207.412993
-108.751335,20,207.439821
-94.13298,20,207.43984
-108.055725,6,207.480937
-111.957054,23,207.512776
-104.98237,13,207.553189
-121.74859,27,207.579581
-115.04798,19,207.607183
-103.73695,12,207.607201
-100.5757,12,207.679541
-98.13572,21,207.737095
-85.17287,25,207.737114
-104.0275,21,207.778079
-100.09439,27,207.792119
-101.53213,13,207.792138
-98.74286,17,207.792146
-91.76152,18,207.831318
-108.999146,17,207.84958
-91.59593,15,207.892471
-104.708954,9,207.919241
-112.276245,13,207.963621
-116.40204,64,208.032619
-93.090996,22,208.045915
-106.64883,16,208.062
-90.81209,20,208.075761
-92.395256,23,208.115939
-93.084724,17,208.128955
-105.553505,17,208.159747
-85.138596,15,208.173805
-82.234344,37,208.261971
-105.39403,15,208.288977
-103.6829,20,208.315479
-105.063675,19,208.329612
-106.66785,7,208.356097
-101.39262,14,208.371877
-83.8332,26,208.412344
-97.56171,21,208.412364
-85.650764,21,208.425795
-88.96022,19,208.425813
-111.06532,42,208.439027
-101.40934,7,208.452474
-100.03313,5,208.494884
-102.97063,14,208.52176
-95.14134,17,208.548212
-94.09612,13,208.593296
-116.931854,9,208.619667
-85.65772,17,208.646587
-102.78563,17,208.660158
-88.72564,21,208.660177
-106.72479,6,208.674088
-82.58984,17,208.691897
-110.3655,30,208.705158
-104.0124,5,208.735183
-117.626755,22,208.748732
-106.28127,8,208.805556
-87.62913,20,208.831354
-93.40214,25,208.871271
-111.56336,11,208.884677
-102.39235,19,208.884697
-100.128716,18,208.913622
-84.98923,17,208.913644
-100.930504,14,208.941265
-106.633705,23,208.967633
-90.5619,20,208.981537
-112.209305,9,209.010869
-106.02642,9,209.01089
-90.80844,19,209.064352
-101.31376,9,209.064371
-97.58597,12,209.07721
-105.85902,6,209.091058
-102.10047,11,209.134208
-106.9965,5,209.160564
-90.5822,26,209.187365
-104.556725,15,209.216086
-100.203026,12,209.243095
-102.68432,13,209.243115
-83.9702,24,209.296738
-98.0075,17,209.296757
-125.40427,35,209.354742
-98.09473,17,209.4246
-94.22359,15,209.42462
-89.72494,23,209.45218
-98.46734,22,209.465644
-110.63578,40,209.465663
-102.35818,19,209.561157
-89.899315,17,209.587708
-106.70881,26,209.600902
-101.19618,29,209.64471
-87.54701,16,209.644731
-111.6086,25,209.644738
-106.56707,17,209.69943
-94.20133,21,209.71361
-113.23708,9,209.713629
-103.18432,21,209.744396
-102.91125,11,209.757665
-89.16947,17,209.798334
-113.76058,8,209.826623
-106.53688,14,209.851916
-94.323235,11,209.868082
-90.68314,29,209.881645
-116.29983,18,209.908712
-107.841644,5,209.950315
-106.509346,6,209.95035
-81.48643,22,209.963597
-103.427925,10,209.990037
-98.73833,19,210.028215
-110.28001,23,210.040694
-122.809525,18,210.085778
-88.870026,20,210.085797
-102.30938,8,210.098257
-103.17257,31,210.178367
-108.622696,19,210.216608
-116.08251,23,210.216627
-97.13254,11,210.242285
-88.18611,23,210.255493
-95.95124,25,210.28421
-107.31152,6,210.297935
-100.960724,21,210.310731
-98.081825,17,210.310749
-116.80303,20,210.348613
-79.75875,23,210.348632
-106.00427,4,210.36206
-101.732346,6,210.377648
-93.449066,14,210.403765
-106.87273,4,210.403785
-92.84215,18,210.416916
-110.74614,13,210.429761
-100.15234,8,210.523746
-105.27267,18,210.523766
-104.86006,17,210.537641
-101.39,9,210.553031
-139.36482,23,210.55305
-96.24547,16,210.566239
-94.81366,13,210.58103
-97.64133,15,210.607911
-103.41777,6,210.659744
-116.02911,10,210.659763
-85.92821,22,210.659769
-99.77984,14,210.745005
-119.4855,19,210.799032
-107.24632,21,210.812505
-94.5947,32,210.812524
-111.994354,11,210.812529
-85.26535,24,210.881622
-102.68872,16,210.881641
-100.16829,21,210.897215
-100.65863,9,210.938063
-104.41098,6,210.963777
-101.14139,29,210.963796
-115.96407,23,210.976776
-89.05891,20,211.018719
-112.481155,12,211.045827
-106.596664,19,211.070861
-107.30519,11,211.08469
-102.14947,10,211.097941
-99.43333,22,211.112915
-122.99373,23,211.112934
-102.94114,12,211.139004
-96.00547,18,211.139024
-106.99771,6,211.191813
-98.95379,17,211.245654
-94.54762,22,211.259175
-107.78503,5,211.259195
-105.07299,11,211.287323
-101.35098,18,211.315945
-104.89099,5,211.32936
-87.608505,20,211.368666
-113.5894,18,211.382589
-120.82444,22,211.412027
-100.95302,13,211.426683
-111.06447,28,211.426704
-96.81366,23,211.583636
-88.53674,21,211.610114
-94.645874,18,211.625646
-89.37033,17,211.625665
-104.00555,5,211.652207
-102.977135,17,211.665141
-92.85162,20,211.691685
-106.06883,8,211.719066
-101.84302,22,211.73481
-98.22541,11,211.80898
-95.52548,52,211.808999
-100.2714,13,211.809007
-120.75737,13,211.809013
-96.00697,40,211.854712
-100.01023,9,211.868491
-111.846176,39,211.883201
-100.75629,16,211.922805
-90.78952,19,211.935296
-106.76016,7,211.962832
-92.33295,18,211.975949
-107.542366,14,212.002788
-97.06338,18,212.058507
-100.635735,23,212.129196
-112.066925,21,212.145197
-92.310684,20,212.163597
-91.08123,26,212.178481
-98.492455,19,212.196878
-89.29194,19,212.211451
-104.41586,10,212.21147
-118.145226,17,212.226892
-101.46524,9,212.283096
-115.26792,20,212.296118
-98.942345,23,212.296137
-109.63535,7,212.309318
-106.076866,8,212.39229
