#{"t_start": 1741225022.2830396, "env_id": "None"}
r,l,t
-101.0468,12,257.658704
-97.39381,12,257.68806
-112.43895,19,257.703586
-102.820465,3,257.748985
-101.85211,16,257.763513
-113.00659,11,257.778493
-96.54814,7,257.793506
-102.86833,36,257.793526
-99.045456,12,257.810436
-106.79915,3,257.810455
-101.435936,8,257.870755
-95.11615,37,257.900203
-105.8862,8,257.935312
-108.04529,5,257.95084
-93.37794,11,257.950861
-101.438805,22,257.966709
-111.85855,5,258.030715
-97.302444,10,258.061352
-100.05032,8,258.061372
-98.95346,8,258.077123
-94.74683,18,258.077144
-101.36328,4,258.091655
-104.755516,2,258.091675
-108.224655,3,258.107076
-111.69209,19,258.1071
-95.2571,43,258.125297
-110.13963,4,258.140348
-109.167175,4,258.154542
-107.29918,4,258.170438
-104.19023,2,258.170458
-103.353905,2,258.18494
-102.45576,4,258.184961
-107.03212,26,258.199583
-103.0857,7,258.199602
-108.16546,16,258.215769
-103.1929,2,258.235311
-103.471756,2,258.235331
-98.01476,7,258.2807
-101.49593,5,258.296399
-87.92012,17,258.346619
-107.194756,10,258.34664
-101.95172,15,258.346646
-104.8321,8,258.362966
-103.857506,2,258.377168
-106.028244,6,258.391452
-103.50275,7,258.391474
-100.87985,11,258.406978
-98.68831,48,258.406998
-101.73767,4,258.422795
-105.94925,3,258.438171
-102.96387,3,258.455596
-107.179085,17,258.455616
-114.69834,18,258.455622
-109.08876,5,258.485163
-105.04492,3,258.500102
-110.26547,12,258.53099
-103.790955,5,258.579388
-104.23768,4,258.59488
-108.199066,9,258.594901
-107.22064,10,258.610341
-96.190025,13,258.641449
-107.01367,19,258.641479
-104.0652,5,258.676296
-105.15887,7,258.69135
-106.641884,3,258.69137
-104.80887,2,258.706223
-111.776215,16,258.735265
-99.90648,24,258.749887
-103.16496,4,258.768306
-106.92979,5,258.768326
-112.80014,10,258.799169
-103.37048,3,258.814561
-103.994606,4,258.814581
-103.54359,2,258.84278
-105.65445,7,258.842801
-108.23233,5,258.891275
-109.45967,10,258.921456
-112.08199,8,258.921476
-99.14181,36,258.951183
-99.87333,23,258.965683
-104.1087,5,258.965703
-106.76344,4,258.98465
-107.906906,10,258.999334
-104.72659,37,258.999353
-103.32243,3,259.014376
-99.80223,27,259.014397
-102.740456,2,259.044641
-101.65967,3,259.060047
-113.745285,17,259.109236
-107.73041,9,259.109258
-99.31988,7,259.109263
-105.52996,5,259.124604
-104.734406,4,259.185318
-101.761665,14,259.206791
-104.047554,6,259.206812
-108.46829,3,259.251276
-94.86859,23,259.282135
-107.9254,7,259.297717
-99.23662,15,259.297737
-104.31472,3,259.344535
-103.59775,7,259.360273
-125.10137,45,259.391192
-108.57707,4,259.424541
-105.50748,3,259.439048
-97.78354,10,259.454484
-110.49536,30,259.47126
-116.017296,33,259.471279
-104.23111,3,259.471285
-112.33208,5,259.517317
-95.516975,11,259.51866
-112.47737,21,259.532658
-103.73169,5,259.532677
-102.48291,4,259.532683
-103.908615,5,259.547342
-101.964935,19,259.576888
-101.13942,4,259.576909
-94.77728,32,259.606385
-103.84692,5,259.606405
-104.10465,3,259.624282
-101.42897,6,259.63975
-101.96996,12,259.655986
-103.154594,2,259.686995
-100.070305,5,259.687016
-89.91718,13,259.735575
-98.36601,14,259.735595
-104.751945,8,259.735601
-95.83553,11,259.749451
-102.07352,8,259.749472
-109.00306,42,259.764978
-104.76323,10,259.796035
-104.21751,5,259.827258
-102.24178,9,259.827279
-105.05229,6,259.84585
-102.92044,8,259.861599
-105.62567,6,259.920416
-101.9053,27,259.95149
-110.4435,9,259.966892
-103.359406,11,259.966913
-108.28942,18,260.044023
-98.65079,5,260.04518
-104.62741,2,260.076083
-98.309616,14,260.076105
-105.391716,10,260.076111
-107.074646,16,260.090989
-114.51602,10,260.105902
-86.13281,24,260.105931
-101.42472,3,260.120704
-106.812515,3,260.120723
-104.75495,26,260.136043
-99.92369,4,260.153602
-102.507095,3,260.153622
-104.1869,5,260.184355
-102.71356,9,260.184376
-108.268005,6,260.247077
-101.892815,6,260.247102
-103.38033,10,260.282029
-108.162224,3,260.296171
-102.8656,12,260.310352
-107.35154,4,260.310372
-117.9945,12,260.326277
-96.264175,23,260.326297
-102.93393,2,260.340379
-104.134224,5,260.354965
-115.69373,12,260.373896
-93.11469,44,260.373917
-102.67528,6,260.40406
-105.71139,7,260.481498
-101.78283,10,260.512366
-103.77646,21,260.512387
-103.36784,8,260.527628
-103.055275,2,260.542935
-95.838455,31,260.558706
-89.84319,18,260.577324
-107.505035,15,260.607053
-103.53583,7,260.652408
-103.197395,8,260.685181
-108.85106,24,260.699539
-104.074005,24,260.699559
-105.513214,23,260.699565
-101.539986,4,260.714632
-107.097404,3,260.729604
-104.1623,2,260.729624
-104.19516,15,260.744167
-102.55201,7,260.809111
-98.539444,5,260.824469
-90.15276,20,260.840054
-103.22106,2,260.855431
-107.62182,3,260.855452
-103.17055,18,260.884465
-103.920654,2,260.884485
-104.10066,3,260.884491
-101.620445,5,260.933718
-97.71025,15,260.933739
-108.26759,15,260.964641
-101.79257,5,260.964664
-111.28497,16,260.979688
-110.56786,8,261.016717
-101.741196,4,261.032726
-102.38771,6,261.032748
-91.81987,30,261.047705
-99.49685,10,261.047725
-110.39205,7,261.047731
-101.33808,21,261.047735
-105.433784,5,261.047739
-83.56195,37,261.061517
-102.90794,3,261.076485
-101.5476,6,261.076504
-105.07774,3,261.092797
-100.59733,9,261.158791
-106.33209,9,261.174365
-109.217995,8,261.174387
-108.109566,8,261.174393
-97.03527,8,261.174397
-102.52447,8,261.203751
-101.9668,8,261.220009
-105.24401,3,261.220029
-104.75656,5,261.253574
-98.75084,14,261.268893
-102.535576,8,261.283781
-101.34251,14,261.300369
-102.08491,6,261.300389
-101.30693,5,261.333435
-102.008934,6,261.364873
-105.805885,9,261.364901
-102.202896,6,261.394274
-90.87948,24,261.444666
-107.52063,11,261.45955
-98.4067,15,261.459572
-96.43246,18,261.459578
-96.03593,9,261.474856
-106.575554,8,261.519198
-98.71354,11,261.534568
-100.15631,5,261.534589
-106.97184,13,261.565815
-108.12379,8,261.580249
-98.31988,10,261.596684
-112.574844,11,261.626526
-102.38012,5,261.704363
-90.36541,18,261.749216
-101.86177,3,261.749237
-108.37546,10,261.749242
-103.7854,16,261.767655
-99.5882,16,261.783498
-106.9189,3,261.797604
-129.0382,41,261.812206
-111.008804,5,261.827566
-104.37297,5,261.827586
-106.21065,17,261.842585
-103.812706,3,261.857681
-107.57141,5,261.857702
-104.08418,2,261.857707
-106.06113,3,261.905191
-102.37829,23,261.921232
-104.98865,42,261.950261
-97.038605,9,261.96914
-103.69491,14,261.983758
-81.37861,30,261.999211
-106.57122,3,262.029674
-105.96995,12,262.045541
-106.18562,6,262.04556
-101.43066,5,262.045566
-118.24942,14,262.077203
-103.71288,3,262.077223
-106.98311,7,262.10852
-88.78245,20,262.10854
-105.52342,4,262.108545
-104.34671,5,262.124354
-97.3998,7,262.217301
-104.87895,9,262.217322
-96.33571,23,262.263898
-104.940956,15,262.279463
-107.487816,4,262.279483
-107.489716,23,262.279489
-103.79691,2,262.315627
-109.340195,15,262.315649
-108.358574,7,262.331099
-106.61587,3,262.33112
-105.1892,33,262.362449
-97.01938,8,262.394156
-107.252174,18,262.395504
-103.72085,3,262.410636
-98.35376,6,262.426018
-104.5102,9,262.426037
-100.488785,9,262.473232
-101.809326,5,262.506917
-105.17512,8,262.52114
-106.143616,8,262.521161
-96.791374,14,262.536666
-104.0794,10,262.567037
-102.82447,6,262.567058
-98.44883,29,262.567064
-104.006195,4,262.631286
-101.57465,6,262.631307
-96.257,21,262.646876
-107.670395,14,262.646896
-118.075035,9,262.662349
-117.68985,38,262.726453
-101.96902,14,262.726473
-107.91804,7,262.741526
-107.48521,12,262.756637
-105.01601,6,262.756657
-112.95641,7,262.756662
-110.619125,16,262.770818
-103.0587,9,262.787046
-104.511765,8,262.850359
-102.22185,5,262.850381
-100.30299,4,262.850386
-96.40527,15,262.865398
-106.8941,12,262.94509
-108.7911,12,262.945111
-95.70555,14,262.945117
-105.892265,7,262.960237
-98.45638,8,262.975604
-103.054115,4,263.004824
-105.76707,29,263.020237
-105.23834,6,263.06904
-106.56686,22,263.082754
-103.026566,7,263.113873
-104.95927,6,263.113895
-103.55111,24,263.130218
-102.4076,12,263.130237
-107.84592,4,263.148548
-106.16399,17,263.224398
-106.60444,9,263.258191
-117.39499,12,263.258211
-102.04394,7,263.258217
-104.568275,2,263.258222
-99.673195,26,263.272398
-91.47934,28,263.287367
-103.89704,5,263.333312
-103.92876,25,263.333332
-114.12336,6,263.36979
-98.029106,7,263.369811
-93.67859,17,263.38511
-103.07875,6,263.38513
-104.812416,16,263.385135
-108.89719,22,263.476473
-102.76333,7,263.476494
-108.1409,8,263.505957
-113.356415,18,263.536481
-106.97607,14,263.552256
-103.72485,4,263.567338
-107.034935,6,263.567358
-105.201675,4,263.615062
-103.329475,4,263.630827
-113.79836,17,263.646472
-105.12693,2,263.660963
-101.27975,10,263.724723
-100.40899,12,263.724744
-99.5937,17,263.740035
-104.93654,3,263.769864
-93.57217,35,263.805595
-107.92158,9,263.805616
-101.06017,10,263.805621
-105.68982,3,263.821433
-105.12693,2,263.835584
-105.36653,3,263.851262
-103.67807,32,263.866459
-104.752174,9,263.866479
-106.791275,4,263.866485
-104.15843,8,263.866489
-104.75019,2,263.880976
-102.98528,7,263.928351
-101.91393,6,263.928373
-105.10753,39,263.942536
-107.98552,6,263.958102
-112.13632,22,263.958123
-109.67699,8,263.988328
-102.956184,3,263.988349
-101.79543,3,264.00631
-110.53625,40,264.00633
-105.090195,6,264.052131
-99.72554,12,264.052153
-105.645164,2,264.082697
-106.04469,3,264.098488
-105.803154,14,264.098509
-105.526566,17,264.132663
-102.64934,9,264.148319
-102.826,15,264.164114
-111.29196,7,264.195508
-104.3213,4,264.211982
-102.263245,11,264.272866
-106.44261,7,264.272888
-109.79645,22,264.338556
-100.218956,5,264.353622
-104.40316,3,264.4012
-98.64944,18,264.416249
-97.897026,19,264.495355
-115.233986,31,264.495378
-104.179184,17,264.544715
-108.912865,28,264.544737
-104.848885,11,264.572928
-103.774956,3,264.588247
-107.26405,9,264.634227
-100.781364,14,264.634248
-104.07695,19,264.634254
-108.34024,6,264.668292
-108.27368,12,264.683051
-110.87196,48,264.683073
-109.5912,44,264.683079
-100.66724,6,264.728669
-110.463036,33,264.72869
-104.40703,9,264.728695
-107.09443,5,264.760118
-105.880196,9,264.806071
-108.98695,5,264.806098
-100.90753,9,264.821022
-103.881134,2,264.837017
-99.32024,22,264.885028
-103.22218,18,264.913687
-103.10608,13,264.928229
-107.68824,13,264.962049
-109.1519,23,264.991016
-104.74857,6,265.005937
-103.93305,22,265.02142
-105.374054,14,265.036495
-108.19835,3,265.036516
-107.45259,8,265.052786
-100.74024,5,265.116984
-89.76653,21,265.132036
-112.254395,16,265.132055
-96.62362,8,265.18188
-104.64091,6,265.212136
-86.528244,31,265.212156
-103.81437,24,265.212162
-106.90291,17,265.573054
-102.461296,7,265.590041
-102.088455,8,265.604738
-102.13712,7,265.634948
-96.80439,7,265.665141
-103.30906,7,265.680031
-88.92628,20,265.697808
-102.80915,4,265.697829
-105.93487,9,265.697835
-107.61982,7,265.713741
-100.39164,8,265.713762
-113.81956,23,265.728969
-108.39159,5,265.74476
-104.96529,13,265.760175
-102.70881,6,265.775203
-102.91261,2,265.775223
-103.69688,2,265.806113
-105.782646,3,265.806133
-109.01604,8,265.821271
-105.71033,3,265.821291
-110.86897,33,265.865748
-110.194756,5,265.880448
-108.12345,12,265.880469
-103.448296,5,265.899609
-100.09834,6,265.899644
-105.192986,5,265.961527
-109.253716,16,265.961549
-99.92481,7,265.976086
-107.62749,7,266.068482
-100.348465,14,266.117994
-102.6197,26,266.133789
-104.94691,18,266.163203
-103.25018,3,266.176814
-98.814255,6,266.20629
-109.23685,20,266.20631
-113.42258,33,266.222934
-103.791046,11,266.23756
-97.72616,30,266.281524
-104.832726,5,266.281546
-107.52271,4,266.281552
-95.67581,9,266.296952
-100.531364,9,266.311175
-119.037964,40,266.311195
-105.72502,3,266.329353
-102.014534,8,266.329373
-104.94374,2,266.343288
-101.500854,25,266.343308
-101.13921,4,266.357139
-102.339134,8,266.357158
-101.45083,7,266.387448
-103.22711,5,266.387469
-98.15979,7,266.437965
-104.203224,8,266.453063
-104.700775,7,266.498442
-87.21423,36,266.533187
-95.85269,9,266.533221
-107.14645,3,266.548529
-102.66162,8,266.579128
-109.599,21,266.608807
-105.48592,18,266.641113
-102.46986,3,266.658014
-104.18352,8,266.658035
-108.29533,20,266.658041
-104.192184,2,266.672045
-108.06665,21,266.688015
-91.87278,22,266.688035
-102.9495,3,266.701617
-100.10948,17,266.701638
-104.230156,10,266.701644
-95.97186,9,266.71648
-103.38927,3,266.731362
-107.614075,4,266.751247
-106.71133,3,266.76712
-103.7272,2,266.798604
-104.37555,2,266.829112
-98.62396,17,266.921793
-103.794716,12,266.921814
-105.63274,8,266.951441
-114.21722,20,266.985823
-110.54985,5,267.000278
-108.76216,6,267.015691
-105.029465,5,267.031006
-105.694756,3,267.045294
-116.04038,25,267.045316
-109.11006,23,267.060791
-100.10025,7,267.123232
-105.40123,39,267.138604
-110.79043,8,267.169706
-119.10984,30,267.171122
-104.16178,10,267.186764
-102.2311,4,267.186785
-93.25515,14,267.201443
-102.073364,4,267.232924
-102.114006,4,267.232943
-105.13317,3,267.278079
-101.14678,7,267.293485
-101.300934,17,267.307773
-112.50188,36,267.307793
-105.26177,3,267.322665
-103.94865,19,267.351444
-109.57,43,267.366543
-101.930374,6,267.384761
-103.18817,3,267.427748
-102.85397,7,267.427768
-114.19273,18,267.460061
-103.315186,2,267.460086
-109.04073,7,267.474727
-104.64114,2,267.491584
-106.01593,2,267.491604
-101.15456,14,267.522341
-106.230896,6,267.522362
-92.24902,14,267.567931
-110.02471,7,267.582817
-105.850975,7,267.5993
-94.27251,21,267.629354
-103.50866,32,267.629375
-97.73156,26,267.629381
-101.27754,5,267.644963
-107.51278,7,267.693857
-104.13381,5,267.708425
-102.32524,9,267.738992
-99.38911,16,267.767897
-104.939865,7,267.80507
-111.17231,9,267.852116
-103.01266,8,267.867933
-103.41567,15,267.867953
-106.28511,18,267.91762
-103.92151,46,267.91764
-107.35642,18,267.933949
-107.3883,4,267.933969
-103.78017,2,267.948848
-105.27841,3,267.964567
-108.08643,12,268.047467
-98.31201,6,268.062863
-105.239204,8,268.062884
-105.97513,10,268.093022
-106.27414,3,268.109517
-86.444046,39,268.109537
-108.27274,37,268.109543
-93.31753,23,268.173738
-104.77539,8,268.17376
-105.97639,5,268.254069
-103.8259,25,268.268936
-106.95358,14,268.283923
-103.42764,11,268.283942
-110.039375,36,268.346323
-102.25894,7,268.377851
-107.78758,3,268.393569
-108.49472,29,268.409353
-107.70403,8,268.409374
-107.47455,19,268.40938
-107.12281,21,268.424376
-103.72901,2,268.44011
-106.33318,10,268.441461
-108.00557,3,268.457051
-103.90443,3,268.457072
-108.54379,6,268.47256
-100.24318,14,268.47258
-104.952965,3,268.487514
-103.53265,7,268.503343
-106.542984,3,268.503363
-101.97995,4,268.533799
-105.69779,7,268.567426
-94.46253,30,268.581559
-104.46483,6,268.661265
-108.004555,9,268.676458
-108.30215,15,268.676479
-106.28558,11,268.676484
-103.98837,13,268.705412
-105.66773,6,268.752369
-106.99069,5,268.752391
-120.46357,21,268.752396
-104.14459,4,268.772942
-106.11645,6,268.772962
-102.3006,3,268.802823
-103.28531,2,268.802845
-100.91208,8,268.80285
-120.07568,41,268.817444
-103.92316,2,268.83348
-103.82271,3,268.849627
-104.52307,2,268.883647
-107.97826,8,268.883667
-108.269585,6,268.914726
-99.58142,22,268.931112
-109.01877,11,268.931132
-103.3949,3,268.931138
-108.03397,31,268.962525
-104.25369,3,268.962545
-93.09714,10,268.997402
-103.75346,2,269.02844
-108.399796,4,269.028461
-89.4977,34,269.028468
-101.475845,6,269.028472
-104.10515,2,269.058387
-103.307884,2,269.058409
-106.4176,16,269.058415
-95.88373,9,269.074231
-110.834595,13,269.136653
-101.34596,17,269.151019
-103.58006,2,269.165787
-103.28647,10,269.230322
-112.88501,14,269.244935
-116.13477,30,269.244954
-107.54995,14,269.276899
-104.86045,3,269.291534
-97.01678,17,269.325655
-113.22255,21,269.35607
-97.62671,12,269.356095
-107.27075,19,269.356101
-103.47126,4,269.385923
-106.73523,10,269.385944
-97.80289,15,269.38595
-104.53334,3,269.400057
-101.83697,12,269.432464
-103.93182,6,269.446577
-113.33505,35,269.509001
-100.22828,15,269.510369
-101.807556,8,269.525902
-110.13409,16,269.541342
-100.88198,12,269.571645
-102.9169,4,269.571666
-104.57535,2,269.571671
-106.87221,10,269.587094
-97.672615,9,269.648835
-110.90761,9,269.663806
-106.518196,5,269.663826
-99.06749,15,269.679553
-102.398544,21,269.710137
-102.33941,14,269.789231
-101.11795,8,269.804136
-103.97513,16,269.819098
-93.45783,29,269.838345
-106.99279,8,269.838366
-105.430984,4,269.868223
-105.594444,13,269.868244
-101.28173,3,269.882905
-107.20495,20,269.882925
-106.10543,7,269.947206
-117.15221,38,269.947227
-109.780174,11,270.04019
-100.78502,16,270.041362
-104.72389,2,270.073021
-104.0887,13,270.073041
-99.230125,28,270.08716
-103.72502,13,270.08718
-105.45394,30,270.13221
-108.40229,13,270.151195
-112.82926,22,270.165987
-104.04964,2,270.166008
-110.546646,19,270.182019
-95.86256,8,270.19706
-104.57847,2,270.197079
-101.340935,4,270.243101
-104.3686,19,270.243123
-103.74869,10,270.243129
-105.630615,14,270.26053
-104.79382,4,270.260551
-107.546165,14,270.290854
-102.701164,2,270.290874
-103.037445,4,270.305971
-104.960434,2,270.337454
-107.46443,16,270.337475
-103.19936,12,270.353854
-104.517365,4,270.35523
-98.124596,10,270.355262
-104.62619,8,270.371349
-105.08326,7,270.37137
-107.34701,5,270.371376
-107.65438,15,270.386359
-103.3544,2,270.416808
-100.47436,3,270.416829
-100.0898,4,270.432062
-109.368484,6,270.447517
-97.47501,8,270.480713
-106.53323,11,270.509099
-104.44511,10,270.524464
-106.47102,11,270.524485
-102.63896,13,270.538951
